"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.244937777E2,-8.144166470E-1,2.763108730E0,3.618496895E0
2.244988077E2,4.932490736E-2,2.606074333E0,3.870136261E0
2.245038378E2,8.646968603E-1,2.406302214E0,4.265060425E0
2.245088678E2,1.461426735E0,2.177718163E0,4.764976501E0
2.245138979E2,1.722440004E0,1.837911844E0,5.279225349E0
2.245189280E2,1.727365971E0,1.400177717E0,5.597690582E0
2.245239580E2,1.445006132E0,9.211080074E-1,5.687382698E0
2.245289881E2,9.860836267E-1,4.770345688E-1,5.539076805E0
2.245340181E2,3.491880894E-1,6.175279617E-3,5.239038467E0
2.245390482E2,-2.958049476E-1,-4.958317280E-1,4.873463631E0
2.245440782E2,-8.270443678E-1,-9.856290817E-1,4.428050041E0
2.245491083E2,-1.151415110E0,-1.434477806E0,3.984220505E0
2.245541383E2,-1.228396058E0,-1.799142599E0,3.460621834E0
2.245591684E2,-1.213423967E0,-2.060409307E0,2.929042816E0
2.245641984E2,-1.032052398E0,-2.222744465E0,2.389353752E0
2.245692285E2,-6.860553026E-1,-2.333687782E0,1.941867828E0
2.245742585E2,-1.434661001E-1,-2.378681660E0,1.600749016E0
2.245792886E2,5.425285697E-1,-2.343369007E0,1.346755981E0
2.245843186E2,1.434628487E0,-2.261323690E0,1.170292854E0
2.245893487E2,2.428642988E0,-2.141973019E0,1.042590141E0
2.245943787E2,3.430091143E0,-1.989972472E0,8.918771744E-1
2.245994088E2,4.301871300E0,-1.871932030E0,7.324542999E-1
2.246044388E2,5.008173943E0,-1.811428666E0,5.642423630E-1
2.246094689E2,5.484892845E0,-1.779186845E0,2.674446106E-1
2.246144989E2,5.802363873E0,-1.846220374E0,-1.677446365E-1
2.246195290E2,5.916040421E0,-1.963553309E0,-7.178659439E-1
2.246245590E2,5.766749382E0,-2.077371836E0,-1.311760426E0
2.246295891E2,5.371254921E0,-2.177039146E0,-1.983554363E0
2.246346191E2,4.759587288E0,-2.270865440E0,-2.800820351E0
2.246396492E2,3.956129074E0,-2.371748686E0,-3.529755592E0
2.246446793E2,3.021834850E0,-2.435815096E0,-4.103820324E0
2.246497093E2,1.978311777E0,-2.410057545E0,-4.618902206E0
2.246547394E2,1.014381409E0,-2.323441505E0,-4.907443523E0
2.246597694E2,2.568698525E-1,-2.214933634E0,-5.117544174E0
2.246647995E2,-3.825118244E-1,-2.113862753E0,-5.220194817E0
2.246698295E2,-9.106945992E-1,-2.026017189E0,-5.214973450E0
2.246748596E2,-1.343933821E0,-1.857047796E0,-5.130068779E0
2.246798896E2,-1.607422709E0,-1.675344467E0,-4.945847988E0
2.246849197E2,-1.678659320E0,-1.515747309E0,-4.719270706E0
2.246899497E2,-1.601708293E0,-1.370012522E0,-4.382917404E0
2.246949798E2,-1.434515238E0,-1.230101347E0,-3.974622250E0
2.247000098E2,-1.234114289E0,-1.102130413E0,-3.570529938E0
2.247050399E2,-1.066746354E0,-1.011283875E0,-3.251502514E0
2.247100699E2,-9.363126159E-1,-9.250791073E-1,-3.050571918E0
2.247151000E2,-8.805263638E-1,-8.631875515E-1,-2.953085423E0
2.247201300E2,-8.413618207E-1,-7.779574394E-1,-2.925404072E0
2.247251600E2,-7.996498942E-1,-7.074842453E-1,-2.967545033E0
2.247301900E2,-7.788852453E-1,-6.464283466E-1,-3.084424496E0
2.247352200E2,-8.169230819E-1,-5.941390991E-1,-3.218808651E0
2.247402500E2,-9.179103971E-1,-5.644121170E-1,-3.394790649E0
2.247452800E2,-1.067119241E0,-5.849835873E-1,-3.641357422E0
2.247503100E2,-1.283222079E0,-5.833208561E-1,-3.829568386E0
2.247553400E2,-1.455968380E0,-5.778515339E-1,-4.055417538E0
2.247603700E2,-1.542208314E0,-5.630691051E-1,-4.256962299E0
2.247654000E2,-1.518004894E0,-5.384509563E-1,-4.386613846E0
2.247704300E2,-1.359504104E0,-5.227024555E-1,-4.511582375E0
2.247754600E2,-1.128921866E0,-5.011224747E-1,-4.541143417E0
2.247804900E2,-9.364992976E-1,-4.640557766E-1,-4.504153252E0
2.247855200E2,-7.680512071E-1,-3.876576424E-1,-4.415028572E0
2.247905500E2,-6.427861452E-1,-2.961823940E-1,-4.240246773E0
2.247955800E2,-5.369241238E-1,-1.660273075E-1,-4.075452328E0
2.248006100E2,-3.979710937E-1,-1.187896729E-2,-3.958781719E0
2.248056400E2,-2.119995356E-1,1.614997387E-1,-3.871070385E0
2.248106700E2,-4.212112725E-2,3.303225040E-1,-3.764531612E0
2.248157000E2,1.299344897E-1,5.046956539E-1,-3.701584339E0
2.248207300E2,3.223681748E-1,6.945660114E-1,-3.538870811E0
2.248257600E2,5.251279473E-1,9.052276611E-1,-3.286293030E0
2.248307900E2,6.954201460E-1,1.136894941E0,-2.939263821E0
2.248358200E2,7.621929049E-1,1.332292795E0,-2.540976524E0
2.248408500E2,6.980930567E-1,1.438900232E0,-2.096267223E0
2.248458800E2,5.953214765E-1,1.471071243E0,-1.509484291E0
2.248509100E2,5.691730976E-1,1.490773916E0,-7.758932114E-1
2.248559400E2,4.618922174E-1,1.535750628E0,-3.415012360E-2
2.248609700E2,3.080820143E-1,1.572107077E0,7.158899307E-1
2.248660000E2,1.467629969E-1,1.589618206E0,1.479259491E0
2.248710300E2,-1.209753845E-2,1.568652868E0,2.160487175E0
2.248760600E2,-1.443655491E-1,1.527719975E0,2.740796089E0
2.248810900E2,-1.977375299E-1,1.538102150E0,3.172657967E0
2.248861200E2,-1.154691279E-1,1.575582981E0,3.499387741E0
2.248911500E2,6.353858113E-2,1.601770878E0,3.702014923E0
2.248961800E2,3.435812593E-1,1.621311426E0,3.804659843E0
2.249012101E2,6.669763327E-1,1.610585451E0,3.749946594E0
2.249062401E2,9.283155799E-1,1.584505796E0,3.643081665E0
2.249112702E2,1.098649383E0,1.534057140E0,3.479147911E0
2.249163002E2,1.081955433E0,1.464781046E0,3.339245796E0
2.249213303E2,9.543735981E-1,1.348641157E0,3.266149521E0
2.249263603E2,6.918090582E-1,1.200388908E0,3.336172104E0
2.249313904E2,2.893817127E-1,1.010458708E0,3.568283081E0
2.249364204E2,-1.182763129E-1,7.880396843E-1,3.933748245E0
2.249414505E2,-5.685803890E-1,5.562174320E-1,4.360985756E0
2.249464806E2,-1.066081285E0,4.619550705E-1,4.879093170E0
2.249515106E2,-1.491904378E0,5.418846607E-1,5.321116447E0
2.249565407E2,-1.738154054E0,7.613961697E-1,5.591853142E0
2.249615707E2,-1.716385841E0,9.906666279E-1,5.792171478E0
2.249666008E2,-1.428893566E0,1.238938093E0,5.831459045E0
2.249716308E2,-8.045638204E-1,1.477581024E0,5.662122726E0
2.249766609E2,4.052564502E-3,1.664140463E0,5.351231575E0
2.249816909E2,8.162916899E-1,1.847546577E0,4.879506111E0
2.249867210E2,1.600291133E0,1.986012697E0,4.337585449E0
2.249917510E2,2.253391981E0,2.038105249E0,3.720160484E0
2.249967811E2,2.697740078E0,1.957416773E0,3.117580414E0
2.250018111E2,2.860171556E0,1.749842882E0,2.572327614E0
2.250068412E2,2.767925739E0,1.449681520E0,2.002551079E0
2.250118712E2,2.304012299E0,1.110556841E0,1.498586655E0
2.250169013E2,1.512275696E0,7.282302380E-1,1.098317146E0
2.250219313E2,6.260697842E-1,2.935063839E-1,8.349962234E-1
2.250269614E2,-1.222649515E-1,-1.698284149E-1,8.234128952E-1
2.250319914E2,-7.016714811E-1,-7.102534771E-1,8.436679840E-1
2.250370215E2,-1.181251884E0,-1.228402376E0,8.054351807E-1
2.250420515E2,-1.600201368E0,-1.682207108E0,6.853132248E-1
2.250470816E2,-1.902310848E0,-2.024682999E0,5.411567688E-1
2.250521116E2,-2.155973911E0,-2.194187164E0,3.636436462E-1
2.250571417E2,-2.271251678E0,-2.267958641E0,7.652282715E-2
2.250621718E2,-2.282488346E0,-2.260481834E0,-2.148361206E-1
2.250672018E2,-2.151680231E0,-2.210150242E0,-5.056419373E-1
2.250722319E2,-1.955533981E0,-2.126557350E0,-8.246135712E-1
2.250772619E2,-1.813712835E0,-1.976184964E0,-1.123932838E0
2.250822920E2,-1.740859509E0,-1.806897879E0,-1.379734516E0
2.250873220E2,-1.723132968E0,-1.594657421E0,-1.606482506E0
2.250923521E2,-1.622644424E0,-1.377675295E0,-1.794685364E0
2.250973821E2,-1.468661070E0,-1.193967581E0,-1.934930325E0
2.251024122E2,-1.222683787E0,-1.009721994E0,-2.108701229E0
2.251074422E2,-9.367172718E-1,-8.389432430E-1,-2.253925800E0
2.251124723E2,-7.104294896E-1,-6.954226494E-1,-2.404323101E0
2.251175023E2,-5.909374952E-1,-5.880990028E-1,-2.502717972E0
2.251225324E2,-5.486957431E-1,-5.452742577E-1,-2.515817642E0
2.251275624E2,-5.497257710E-1,-5.235226154E-1,-2.462960243E0
2.251325925E2,-5.690455437E-1,-5.706334114E-1,-2.368129253E0
2.251376225E2,-5.769730210E-1,-6.961727142E-1,-2.240898609E0
2.251426526E2,-5.963803530E-1,-8.526513577E-1,-2.052442074E0
2.251476826E2,-6.410529017E-1,-9.926877022E-1,-1.840902328E0
2.251527127E2,-7.488155961E-1,-1.126495838E0,-1.644323349E0
2.251577427E2,-8.768482208E-1,-1.216457367E0,-1.491130829E0
2.251627728E2,-9.875897169E-1,-1.277513742E0,-1.433665752E0
2.251678028E2,-1.135050178E0,-1.319614291E0,-1.385589123E0
2.251728329E2,-1.248794794E0,-1.329037309E0,-1.303639889E0
2.251778630E2,-1.282072425E0,-1.320580244E0,-1.283388138E0
2.251828930E2,-1.269524455E0,-1.294728041E0,-1.267241478E0
2.251879231E2,-1.240652323E0,-1.266362667E0,-1.250282288E0
2.251929531E2,-1.143240452E0,-1.221552968E0,-1.246765137E0
2.251979832E2,-9.583857656E-1,-1.165361047E0,-1.242280006E0
2.252030132E2,-7.247347832E-1,-1.078776956E0,-1.189003944E0
2.252080433E2,-4.855432212E-1,-9.907820225E-1,-1.177812576E0
2.252130733E2,-1.925199032E-1,-9.444642067E-1,-1.218217850E0
2.252181034E2,8.835056424E-2,-8.968718052E-1,-1.276638985E0
2.252231334E2,3.434086442E-1,-8.383347988E-1,-1.386562824E0
2.252281635E2,5.349523425E-1,-7.592961788E-1,-1.524015903E0
2.252331935E2,7.207740545E-1,-6.594259739E-1,-1.698636055E0
2.252382236E2,8.866379261E-1,-5.385425091E-1,-1.910435677E0
2.252432536E2,1.061267734E0,-3.819186687E-1,-2.140357494E0
2.252482837E2,1.249482512E0,-2.416484356E-1,-2.378977299E0
2.252533137E2,1.441586256E0,-1.124253273E-1,-2.616868973E0
2.252583437E2,1.613718748E0,3.969383240E-2,-2.820686340E0
2.252633737E2,1.766060948E0,2.006821632E-1,-2.966666222E0
2.252684037E2,1.874937057E0,3.135344982E-1,-3.050218105E0
2.252734337E2,1.959700346E0,4.263310432E-1,-3.133652210E0
2.252784637E2,2.040140867E0,5.345301628E-1,-3.250528812E0
2.252834937E2,2.102316380E0,6.289117336E-1,-3.405704021E0
2.252885237E2,2.156135321E0,7.959163189E-1,-3.565773010E0
2.252935537E2,2.206145287E0,1.011976242E0,-3.673485756E0
2.252985837E2,2.218676567E0,1.243987083E0,-3.772095680E0
2.253036137E2,2.184080601E0,1.487377882E0,-3.866475105E0
2.253086437E2,2.121284485E0,1.665800810E0,-3.899302483E0
2.253136737E2,2.048810720E0,1.856088161E0,-3.865940094E0
2.253187037E2,1.990006924E0,2.020150185E0,-3.742608070E0
2.253237337E2,1.953693628E0,2.172304153E0,-3.529378891E0
2.253287637E2,1.925260425E0,2.283956766E0,-3.183336735E0
2.253337937E2,1.909371853E0,2.359728098E0,-2.738039017E0
2.253388237E2,1.930094361E0,2.404088020E0,-2.179134846E0
2.253438537E2,1.944553018E0,2.373716831E0,-1.482741356E0
2.253488837E2,1.948446870E0,2.301720381E0,-7.349624634E-1
2.253539137E2,1.861308932E0,2.168510437E0,-7.451057434E-3
2.253589437E2,1.712677717E0,1.997683048E0,7.573118210E-1
2.253639737E2,1.531712770E0,1.783964872E0,1.559432983E0
2.253690037E2,1.337388873E0,1.546213865E0,2.336797714E0
2.253740337E2,1.201990128E0,1.260367632E0,2.960340500E0
2.253790637E2,1.074071884E0,9.838533401E-1,3.449329376E0
2.253840937E2,8.879492283E-1,7.212345600E-1,3.880444527E0
2.253891237E2,7.445479631E-1,4.915163517E-1,4.263326645E0
2.253941537E2,6.582773924E-1,2.229461670E-1,4.535839081E0
2.253991837E2,5.766559243E-1,-2.706909180E-2,4.650293350E0
2.254042137E2,5.238120556E-1,-2.680077553E-1,4.645110130E0
2.254092437E2,4.427570105E-1,-4.902071953E-1,4.558657646E0
2.254142737E2,2.955260277E-1,-6.695764065E-1,4.410121918E0
2.254193037E2,1.378506422E-3,-8.537812233E-1,4.185188293E0
2.254243337E2,-5.064346790E-1,-1.004512548E0,3.941377640E0
2.254293637E2,-1.165757298E0,-1.121949792E0,3.597526550E0
2.254343937E2,-1.905977249E0,-1.115058780E0,3.230319977E0
2.254394237E2,-2.624908924E0,-9.641793966E-1,2.849271774E0
2.254444537E2,-3.279035568E0,-6.736807823E-1,2.545178413E0
2.254494837E2,-3.810585976E0,-3.483388424E-1,2.365593910E0
2.254545137E2,-4.161409378E0,-3.125238419E-2,2.477699280E0
2.254595438E2,-4.157529354E0,2.434480190E-1,2.881245613E0
2.254645738E2,-3.656770706E0,4.794495106E-1,3.380066872E0
2.254696039E2,-2.763974905E0,6.277527809E-1,3.983954430E0
2.254746339E2,-1.740956783E0,6.584618092E-1,4.645366669E0
2.254796640E2,-7.192670107E-1,6.618747711E-1,5.240163803E0
2.254846940E2,1.229712665E-1,6.611983776E-1,5.730420113E0
2.254897241E2,6.321000457E-1,5.985436440E-1,6.188136101E0
2.254947541E2,8.650553226E-1,4.589843750E-1,6.417369843E0
2.254997842E2,9.165831804E-1,3.142664433E-1,6.466114998E0
2.255048143E2,6.986453533E-1,2.172038555E-1,6.300909042E0
2.255098443E2,3.278082311E-1,2.401611805E-1,5.926485062E0
2.255148744E2,-1.099493504E-1,2.786865234E-1,5.414548874E0
2.255199044E2,-4.675683975E-1,2.863566875E-1,4.745775223E0
2.255249345E2,-7.186672688E-1,2.502787113E-1,4.039608955E0
2.255299645E2,-8.609411716E-1,2.053396702E-1,3.434496880E0
2.255349946E2,-8.391681910E-1,1.235458851E-1,2.973238945E0
2.255400246E2,-6.553755999E-1,9.996891022E-3,2.665205956E0
2.255450547E2,-3.013766408E-1,-1.834921837E-1,2.467324257E0
2.255500847E2,1.122556329E-1,-4.048373699E-1,2.341388702E0
2.255551148E2,5.710006952E-1,-6.403341293E-1,2.244471550E0
2.255601448E2,1.050906658E0,-8.475060463E-1,2.258019447E0
2.255651749E2,1.585601449E0,-9.843273163E-1,2.272198677E0
2.255702049E2,2.113207340E0,-1.090078473E0,2.215562820E0
2.255752350E2,2.629951477E0,-1.174853683E0,2.011814117E0
2.255802650E2,3.122267723E0,-1.277088881E0,1.675527573E0
2.255852951E2,3.552757263E0,-1.391881943E0,1.216393471E0
2.255903251E2,3.855354548E0,-1.475724816E0,6.104984283E-1
2.255953552E2,4.021312237E0,-1.532428145E0,-9.448814392E-2
2.256003852E2,4.079915524E0,-1.556119084E0,-8.653421402E-1
2.256054153E2,4.031721592E0,-1.569313645E0,-1.630753517E0
2.256104453E2,3.844161034E0,-1.565898895E0,-2.362547398E0
2.256154754E2,3.561410904E0,-1.601974964E0,-3.099559307E0
2.256205055E2,3.160439014E0,-1.666699052E0,-3.775327682E0
2.256255355E2,2.608119726E0,-1.730377555E0,-4.328132153E0
2.256305656E2,1.971213579E0,-1.754325747E0,-4.705659866E0
2.256355956E2,1.330355883E0,-1.743350148E0,-4.946351528E0
2.256406257E2,7.514020205E-1,-1.678554535E0,-5.112406254E0
2.256456557E2,2.044505179E-1,-1.637029648E0,-5.198875904E0
2.256506858E2,-2.878129482E-1,-1.619269371E0,-5.229509830E0
2.256557158E2,-6.933246255E-1,-1.592301369E0,-5.256720066E0
2.256607459E2,-1.017885447E0,-1.537748575E0,-5.160646915E0
2.256657759E2,-1.286444783E0,-1.485336185E0,-4.969761372E0
2.256708060E2,-1.485188723E0,-1.450516105E0,-4.774657249E0
2.256758360E2,-1.566769719E0,-1.424718499E0,-4.560654640E0
2.256808661E2,-1.612907290E0,-1.404117703E0,-4.332246304E0
2.256858961E2,-1.666992784E0,-1.375323892E0,-4.055675983E0
2.256909262E2,-1.705326319E0,-1.353509545E0,-3.802499771E0
2.256959562E2,-1.742331147E0,-1.286820531E0,-3.577252388E0
2.257009863E2,-1.791997552E0,-1.228580475E0,-3.413192272E0
2.257060163E2,-1.796877265E0,-1.179088116E0,-3.329296589E0
2.257110464E2,-1.771430016E0,-1.104964256E0,-3.287189960E0
2.257160764E2,-1.663062334E0,-9.964823723E-1,-3.310808659E0
2.257211065E2,-1.529325962E0,-8.579249382E-1,-3.381127834E0
2.257261365E2,-1.441652417E0,-6.934671402E-1,-3.474387169E0
2.257311666E2,-1.346629620E0,-5.264570713E-1,-3.624229431E0
2.257361966E2,-1.253069878E0,-3.512215614E-1,-3.773487091E0
2.257412267E2,-1.141214848E0,-1.765918732E-1,-3.874582291E0
2.257462568E2,-1.010626316E0,-3.042006493E-2,-3.923079967E0
2.257512868E2,-8.704491258E-1,1.213972569E-1,-3.909681797E0
2.257563168E2,-7.443472147E-1,2.601161003E-1,-3.839389801E0
2.257613468E2,-6.225101352E-1,4.145433903E-1,-3.717097282E0
2.257663768E2,-5.001000762E-1,5.561585426E-1,-3.571636200E0
2.257714068E2,-3.774771690E-1,6.898059845E-1,-3.398273468E0
2.257764368E2,-2.838075757E-1,7.867982388E-1,-3.197045803E0
2.257814668E2,-2.146639228E-1,8.617219925E-1,-2.963275433E0
2.257864968E2,-1.513112187E-1,9.002060890E-1,-2.625247955E0
2.257915268E2,-9.423852712E-2,9.545578957E-1,-2.178188801E0
2.257965568E2,-2.467220277E-2,9.955701828E-1,-1.622058868E0
2.258015868E2,6.709823012E-2,1.003491640E0,-1.066762924E0
2.258066168E2,1.765393019E-1,9.776763916E-1,-5.694446564E-1
2.258116468E2,2.563593984E-1,9.750645161E-1,-1.202974319E-1
2.258166768E2,3.882916570E-1,1.019145489E0,3.047876358E-1
2.258217068E2,5.007165670E-1,1.119375229E0,6.962938309E-1
2.258267368E2,5.793628693E-1,1.237372875E0,1.063843727E0
2.258317668E2,6.196556687E-1,1.310992479E0,1.426581383E0
2.258367968E2,6.317810416E-1,1.359271765E0,1.751079559E0
2.258418268E2,5.588558912E-1,1.382246494E0,2.037376404E0
2.258468568E2,4.920088053E-1,1.394207001E0,2.275983810E0
2.258518868E2,4.218417704E-1,1.390538454E0,2.438208580E0
2.258569168E2,4.105587006E-1,1.385761261E0,2.562350273E0
2.258619468E2,4.723476768E-1,1.432732344E0,2.662718773E0
2.258669768E2,5.308793187E-1,1.450280428E0,2.753617287E0
2.258720068E2,6.393228173E-1,1.433804035E0,2.748912811E0
2.258770368E2,7.408876419E-1,1.412329197E0,2.643828392E0
2.258820668E2,7.639183998E-1,1.400694370E0,2.500488281E0
2.258870968E2,7.128919363E-1,1.404402256E0,2.380859375E0
2.258921268E2,6.162422895E-1,1.390393734E0,2.236937523E0
2.258971568E2,4.498167634E-1,1.325560570E0,2.197761536E0
2.259021868E2,1.225625575E-1,1.229201317E0,2.196214676E0
2.259072168E2,-3.611366451E-1,1.129669666E0,2.261094093E0
2.259122468E2,-9.356119037E-1,1.107888699E0,2.378126144E0
2.259172768E2,-1.570108891E0,1.163427830E0,2.595212936E0
2.259223068E2,-2.153597355E0,1.243052483E0,2.936357498E0
2.259273368E2,-2.427585602E0,1.351193666E0,3.401554108E0
2.259323668E2,-2.267410040E0,1.382114172E0,4.048284531E0
2.259373968E2,-1.585484862E0,1.301840305E0,4.785834312E0
2.259424268E2,-5.984252691E-1,1.119167089E0,5.600342751E0
2.259474568E2,7.477818727E-1,8.809316158E-1,6.516369820E0
2.259524868E2,2.295197725E0,7.103927135E-1,7.223613739E0
2.259575168E2,3.835997343E0,5.683917999E-1,7.693952560E0
2.259625468E2,5.092957973E0,4.303126335E-1,7.803170204E0
2.259675768E2,5.808240414E0,2.624216080E-1,7.407551765E0
2.259726068E2,5.913750172E0,7.057547569E-2,6.453802109E0
2.259776368E2,5.194751740E0,-5.227303505E-2,5.070205688E0
2.259826668E2,3.729930401E0,-7.453966141E-2,3.442323685E0
2.259876969E2,1.942564130E0,-4.045891762E-2,1.846621513E0
2.259927269E2,2.094566822E-1,-4.213809967E-2,4.496440887E-1
2.259977570E2,-1.294481874E0,-9.126973152E-2,-6.822595596E-1
2.260027870E2,-2.613235950E0,-2.345407009E-1,-1.448892593E0
2.260078171E2,-3.588097095E0,-4.578382969E-1,-1.912412167E0
2.260128471E2,-4.275486469E0,-6.951491833E-1,-2.058180332E0
2.260178772E2,-4.703415871E0,-9.050583839E-1,-1.914446354E0
2.260229072E2,-4.923950672E0,-1.017888069E0,-1.451971054E0
2.260279373E2,-4.892489433E0,-9.982755184E-1,-7.322645187E-1
2.260329673E2,-4.553148746E0,-9.070534706E-1,6.854820251E-2
2.260379974E2,-3.929835320E0,-8.812532425E-1,8.126640320E-1
2.260430274E2,-3.059152365E0,-8.616535664E-1,1.400688171E0
2.260480575E2,-2.096268654E0,-7.929995060E-1,1.756930351E0
2.260530875E2,-1.215664625E0,-7.051491737E-1,1.891541481E0
2.260581176E2,-5.111502409E-1,-6.509776115E-1,1.713963509E0
2.260631476E2,-2.955262363E-2,-6.201591492E-1,1.281712532E0
2.260681777E2,2.344019711E-1,-6.255331039E-1,6.759004593E-1
2.260732077E2,3.429953754E-1,-6.073226929E-1,1.071453094E-2
2.260782378E2,3.779776096E-1,-5.585217476E-1,-6.571807861E-1
2.260832678E2,4.069660008E-1,-4.960932732E-1,-1.280775547E0
2.260882979E2,4.408042431E-1,-4.231460094E-1,-1.726897240E0
2.260933280E2,5.763485432E-1,-4.389944077E-1,-2.134952068E0
2.260983580E2,8.632276058E-1,-5.467808247E-1,-2.720895767E0
2.261033881E2,1.069088936E0,-6.490652561E-1,-3.164879322E0
2.261084181E2,1.099106312E0,-7.305889130E-1,-3.477085114E0
2.261134482E2,9.922308922E-1,-8.672080040E-1,-3.720173836E0
2.261184782E2,7.968798876E-1,-1.015543461E0,-3.846533298E0
2.261235083E2,5.704481602E-1,-1.204582691E0,-3.841802120E0
2.261285383E2,3.169744611E-1,-1.411105394E0,-3.720106125E0
2.261335684E2,8.805894852E-2,-1.607537985E0,-3.538413048E0
2.261385984E2,-9.373560548E-2,-1.795192838E0,-3.310514927E0
2.261436285E2,-1.871675551E-1,-1.956316829E0,-3.050175190E0
2.261486585E2,-2.269224077E-1,-2.087388277E0,-2.905152798E0
2.261536886E2,-3.331587315E-1,-2.131748676E0,-2.803276062E0
2.261587186E2,-5.544809699E-1,-2.138462067E0,-2.624490738E0
2.261637487E2,-7.388462424E-1,-2.132482529E0,-2.535917282E0
2.261687787E2,-8.733509779E-1,-2.157379150E0,-2.542069435E0
2.261738088E2,-9.114623666E-1,-2.160724640E0,-2.542369843E0
2.261788388E2,-9.358144999E-1,-2.133247375E0,-2.541577339E0
2.261838689E2,-9.708784223E-1,-2.079782963E0,-2.506273270E0
2.261888989E2,-9.496189952E-1,-2.029265642E0,-2.474738121E0
2.261939290E2,-8.858269453E-1,-1.948366523E0,-2.489989281E0
2.261989590E2,-7.408498526E-1,-1.856103897E0,-2.494653702E0
2.262039891E2,-5.333871841E-1,-1.752336502E0,-2.570109367E0
2.262090191E2,-3.107252717E-1,-1.622373223E0,-2.687696457E0
2.262140492E2,-7.205362618E-2,-1.484918952E0,-2.790123940E0
2.262190793E2,1.785529405E-1,-1.353825569E0,-2.887144089E0
2.262241093E2,4.036167860E-1,-1.195006847E0,-2.955051899E0
2.262291394E2,5.704209208E-1,-1.031960011E0,-3.037074566E0
2.262341694E2,6.989107728E-1,-8.403832912E-1,-3.080726147E0
2.262391994E2,7.991465330E-1,-6.629133224E-1,-3.105339527E0
2.262442294E2,8.906747699E-1,-4.658145905E-1,-3.120593548E0
2.262492594E2,9.640771747E-1,-2.249107361E-1,-3.131387234E0
2.262542894E2,1.033729315E0,1.215672493E-2,-3.133031368E0
2.262593194E2,1.137610912E0,2.505574226E-1,-3.049152851E0
2.262643494E2,1.227502108E0,4.665145874E-1,-2.846426964E0
2.262693794E2,1.231557608E0,6.502368450E-1,-2.601429939E0
2.262744094E2,1.241032481E0,8.159039021E-1,-2.381097794E0
2.262794394E2,1.165628195E0,9.346356392E-1,-2.080119610E0
2.262844694E2,1.030014038E0,1.035077810E0,-1.755958557E0
2.262894994E2,8.201213479E-1,1.092947006E0,-1.375031948E0
2.262945294E2,5.981199741E-1,1.141533852E0,-9.851551056E-1
2.262995594E2,3.497510552E-1,1.118340254E0,-6.483926773E-1
2.263045894E2,9.916414320E-2,1.095054865E0,-3.263778687E-1
2.263096194E2,-1.104218066E-1,1.095354080E0,-3.335666656E-2
2.263146494E2,-2.888720632E-1,1.123754978E0,2.164449692E-1
2.263196794E2,-4.419115186E-1,1.194626331E0,4.135122299E-1
2.263247094E2,-6.087016463E-1,1.226766586E0,5.530881882E-1
